id,host_days,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,city,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
9301075,1184,within a day,100%,95%,1,3,1,West Roxbury,Boston,House,Private room,2,1,1,1,Real Bed,50,0,1,1,0,1,96,10,10,10,10,9,10,0,flexible,1.55
13261681,483,within an hour,100%,99%,1,5,0,West Roxbury,Boston,House,Private room,4,3.5,1,2,Real Bed,65,0,1,1,20,1,91,9,9,9,9,9,9,0,strict,4.12
13015767,483,within an hour,100%,99%,1,5,0,West Roxbury,Boston,House,Private room,3,3.5,1,2,Real Bed,65,0,1,1,20,1,95,10,10,10,10,9,9,0,strict,6.06
7854569,507,N/A,,,0,1,0,West Roxbury,Boston,House,Private room,1,1.5,1,1,Real Bed,90,0,0,1,0,1,,,,,,,,0,flexible,
10279083,838,within an hour,100%,33%,0,1,0,West Roxbury,Boston,Apartment,Private room,2,1,1,1,Real Bed,80,0,0,1,10,1,100,10,10,10,10,9,9,0,flexible,0.49
9607296,405,within a day,100%,100%,0,1,0,West Roxbury,Boston,House,Private room,2,1,1,1,Real Bed,100,0,0,1,0,1,,,,,,,,0,flexible,
6706463,586,a few days or more,0%,100%,0,1,0,West Roxbury,Boston,Apartment,Private room,1,1,1,1,Real Bed,65,1,1,1,0,1,,,,,,,,0,moderate,0.08
14685903,1630,within a day,100%,100%,0,1,1,West Roxbury,Boston,House,Entire home/apt,8,1,2,2,Real Bed,349,0,0,1,0,2,,,,,,,,0,flexible,
14159799,177,within an hour,100%,100%,0,2,0,West Roxbury,Boston,Apartment,Shared room,2,1,1,2,Real Bed,165,1,1,1,25,7,,,,,,,,0,strict,
8720673,1243,within an hour,100%,95%,0,3,1,West Roxbury,Boston,House,Private room,2,1,1,1,Real Bed,95,0,0,1,0,1,100,10,10,10,10,10,8,0,flexible,0.19
1757417,1184,within a day,100%,95%,1,3,1,West Roxbury,Boston,House,Private room,2,1,1,1,Real Bed,60,0,1,2,0,1,100,10,10,10,10,10,10,0,flexible,1.82
10964552,336,within a few hours,61%,100%,0,2,1,West Roxbury,Boston,House,Private room,2,2,1,1,Real Bed,45,0,0,1,0,1,96,10,10,10,10,10,10,1,moderate,7.22
13487348,210,within a few hours,100%,100%,0,1,0,West Roxbury,Boston,House,Private room,2,1,1,2,Real Bed,60,0,0,1,20,1,100,10,10,10,10,10,10,1,flexible,0.57
14552489,872,within a few hours,100%,100%,0,3,0,West Roxbury,Newton,Apartment,Entire home/apt,3,1,1,2,Real Bed,90,1,1,1,0,2,,,,,,,,0,moderate,
6261296,1261,within an hour,100%,100%,0,1,1,West Roxbury,Boston,House,Private room,2,1.5,1,1,Real Bed,70,1,1,1,20,2,97,10,10,10,10,9,10,1,strict,3.69
12618291,253,within a few hours,100%,50%,0,1,1,West Roxbury,Boston,House,Entire home/apt,6,1.5,5,5,Real Bed,300,1,1,1,0,3,100,9,10,10,10,10,10,0,strict,1.41
14677678,274,within a few hours,100%,100%,0,1,0,West Roxbury,Boston,House,Entire home/apt,6,1.5,3,4,Real Bed,250,1,1,1,0,3,,,,,,,,0,strict,
9340410,1184,within a day,100%,95%,1,3,1,West Roxbury,Boston,House,Private room,4,1,1,2,Real Bed,100,0,1,1,0,1,100,10,10,10,10,10,10,0,flexible,2.11
9292118,1632,within an hour,100%,100%,0,2,0,West Roxbury,West Roxbury,Apartment,Entire home/apt,4,1,2,2,Real Bed,125,0,1,1,0,2,96,10,10,10,10,10,9,1,strict,2.29
164418,2006,within an hour,100%,100%,0,1,0,West Roxbury,Boston,House,Private room,2,1,1,1,Futon,75,0,0,1,10,2,91,9,9,10,10,9,9,0,moderate,0.61
7275018,2078,N/A,,,0,1,1,West Roxbury,West Roxbury,House,Entire home/apt,3,1,2,2,Real Bed,100,0,0,1,0,1,93,10,10,10,10,10,10,0,moderate,0.23
4180178,858,within a day,100%,100%,0,2,0,Hyde Park,Boston,House,Private room,2,1,1,1,Real Bed,60,0,1,1,25,1,80,10,8,10,10,6,8,0,strict,0.06
11626869,325,within an hour,100%,100%,0,1,0,Hyde Park,Boston,House,Private room,2,1.5,1,1,Real Bed,58,0,0,1,0,1,87,9,9,9,9,8,8,0,moderate,4.29
13827734,182,within an hour,100%,100%,0,1,1,Hyde Park,Hyde Park,House,Private room,2,1,1,1,Real Bed,105,1,1,1,0,1,,,,,,,,0,flexible,
1391492,1265,within a few hours,100%,96%,1,1,1,Hyde Park,Boston,House,Private room,2,1.5,1,1,Real Bed,55,0,1,2,10,1,95,10,10,10,10,9,9,0,moderate,1.92
9550398,409,N/A,,,0,1,1,Hyde Park,Boston,Apartment,Private room,2,1,1,2,Real Bed,40,1,0,1,20,1,,,,,,,,0,flexible,
10127270,396,within a day,60%,50%,0,2,1,Hyde Park,Boston,House,Private room,1,1,1,1,Real Bed,45,1,1,2,0,1,80,8,4,10,10,10,8,0,moderate,0.48
13907143,1611,within a few hours,80%,100%,0,1,1,Hyde Park,Boston,Apartment,Private room,2,1,1,1,Real Bed,47,1,1,1,0,1,97,10,10,10,10,9,10,0,flexible,3.83
6401859,907,within a few hours,100%,95%,1,1,1,Hyde Park,Boston,Loft,Entire home/apt,4,1,1,1,Real Bed,85,1,1,2,22,1,97,10,10,10,10,9,10,0,moderate,4.43
4698487,1006,within an hour,100%,100%,0,2,1,Hyde Park,Boston,House,Entire home/apt,8,1.5,4,4,Real Bed,269,1,0,4,15,1,100,10,10,10,10,10,10,0,strict,0.2
14593751,144,within a day,67%,100%,0,1,0,Hyde Park,Boston,House,Private room,2,1,1,1,Real Bed,55,0,0,1,0,2,,,,,,,,0,flexible,
6613472,582,within an hour,100%,100%,0,1,1,Hyde Park,Boston,House,Private room,2,1,1,1,Pull-out Sofa,88,0,0,1,0,1,98,10,10,10,10,10,10,1,flexible,4.71
3974503,858,within a day,100%,100%,0,2,0,Hyde Park,Boston,House,Private room,2,1.5,1,1,Real Bed,65,1,1,1,25,1,100,10,10,10,10,10,10,0,strict,0.04
7497047,950,within a few hours,78%,82%,0,6,1,Hyde Park,Boston,House,Shared room,1,1,1,1,Real Bed,31,0,0,1,0,7,80,8,8,8,8,8,8,0,flexible,0.08
7185881,950,within a few hours,78%,82%,0,6,1,Hyde Park,Boston,Apartment,Private room,1,1,1,1,Real Bed,45,0,0,1,0,7,100,10,10,10,10,8,10,0,flexible,0.15
8645254,508,within a few hours,100%,33%,0,2,1,Hyde Park,Boston,House,Private room,1,0.5,1,1,Real Bed,45,0,0,1,0,1,,,,,,,,0,flexible,0.22
14719754,216,within an hour,100%,92%,0,2,0,Hyde Park,Boston,House,Private room,2,1,1,1,Real Bed,55,0,1,1,10,1,60,6,4,10,10,10,6,0,flexible,1
13296735,215,within an hour,100%,100%,0,1,0,Hyde Park,Boston,House,Private room,2,1,1,1,Real Bed,95,0,0,0,0,2,100,10,10,10,10,10,10,0,strict,5.25
11983286,573,within a few hours,100%,96%,1,1,1,Hyde Park,Boston,Condominium,Private room,3,1.5,1,2,Real Bed,51,0,1,3,15,1,99,10,10,10,10,9,10,0,strict,11.39
9607385,515,within a day,100%,100%,0,1,0,Hyde Park,Boston,House,Private room,1,1,1,1,Real Bed,50,0,0,1,0,1,,,,,,,,0,flexible,
6131224,1276,within an hour,100%,100%,0,1,1,Hyde Park,Boston,Apartment,Entire home/apt,5,1,3,3,Real Bed,250,1,1,1,0,3,96,9,9,10,9,9,9,0,moderate,0.63
7840411,508,within a few hours,100%,33%,0,2,1,Hyde Park,Boston,House,Entire home/apt,6,1.5,3,3,Real Bed,170,0,0,1,0,2,87,9,9,10,10,9,9,0,flexible,0.47
5344465,688,a few days or more,36%,71%,0,2,0,Hyde Park,Boston,House,Private room,1,1.5,1,1,Real Bed,50,1,0,1,0,1,89,9,9,10,10,8,9,0,strict,0.72
7900936,504,within an hour,100%,100%,1,1,1,Hyde Park,Boston,Bed & Breakfast,Private room,2,1,1,1,Real Bed,80,0,0,1,0,1,99,10,10,10,10,10,10,0,flexible,2.25
13275334,216,within an hour,100%,92%,0,2,0,Hyde Park,Boston,House,Private room,2,1,1,1,Real Bed,75,0,1,1,10,1,100,10,10,10,10,10,10,0,flexible,4.53
7441144,688,a few days or more,36%,71%,0,2,0,Hyde Park,Hyde Park,House,Private room,1,1.5,1,1,Real Bed,50,0,0,1,0,1,88,9,9,9,10,8,9,0,strict,0.38
8490356,470,within an hour,100%,92%,0,2,0,Hyde Park,Boston,House,Private room,1,1,1,1,Real Bed,75,0,0,1,0,1,96,10,9,10,10,9,9,0,flexible,0.78
2886933,1006,within an hour,100%,100%,0,2,1,Hyde Park,Boston,House,Entire home/apt,8,1.5,4,4,Real Bed,269,1,0,4,15,2,97,10,10,10,10,9,9,0,strict,1.65
3164650,950,within a few hours,78%,82%,0,6,1,Hyde Park,Boston,Apartment,Private room,1,1,1,1,Real Bed,55,0,0,1,0,5,89,8,9,10,10,9,9,0,flexible,0.28
4699828,881,within a few hours,90%,100%,0,1,1,Hyde Park,Boston,Apartment,Entire home/apt,6,2,2,2,Real Bed,160,1,1,1,0,4,93,10,10,10,10,9,9,0,moderate,1.78
13697676,950,within a few hours,78%,82%,0,6,1,Hyde Park,Boston,House,Private room,1,1,1,1,Real Bed,35,0,1,1,0,7,,,,,,,,0,flexible,
14778561,470,within an hour,100%,92%,0,2,0,Hyde Park,Boston,Apartment,Private room,1,2,1,1,Real Bed,70,0,0,1,0,1,100,10,10,10,10,10,10,1,flexible,2
14272646,374,within an hour,92%,100%,0,2,1,Mattapan,Boston,Apartment,Private room,1,1,1,1,Real Bed,40,0,0,0,0,1,,,,,,,,1,flexible,
890705,1446,within an hour,100%,100%,0,2,0,Mattapan,Mattapan,Bed & Breakfast,Private room,2,1,1,2,Real Bed,75,1,1,1,20,1,87,9,8,9,9,8,9,0,moderate,0.39
1173306,1446,within an hour,100%,100%,0,2,0,Mattapan,Mattapan,Bed & Breakfast,Private room,2,1,1,2,Real Bed,75,1,1,1,20,1,90,9,9,9,9,8,9,0,strict,0.59
8133752,490,within an hour,100%,83%,0,1,1,Mattapan,Boston,House,Private room,2,1,1,1,Real Bed,75,0,0,1,0,1,100,10,10,10,10,10,10,0,strict,0.78
4828640,1215,within an hour,100%,83%,0,1,1,Mattapan,Boston,House,Private room,2,1.5,1,1,Real Bed,60,0,0,2,25,1,94,10,9,10,9,9,9,0,strict,3.82
2931870,1072,within an hour,100%,100%,0,4,1,Mattapan,Boston,House,Private room,3,1,1,3,Real Bed,79,1,1,2,25,1,90,9,9,9,10,8,9,1,strict,1.71
2931271,1072,within an hour,100%,100%,0,4,1,Mattapan,Boston,House,Private room,8,2,1,5,Real Bed,169,1,1,5,25,1,87,9,8,9,9,8,8,0,strict,1.04
2931165,1072,within an hour,100%,100%,0,4,1,Mattapan,Boston,House,Private room,2,1,1,1,Real Bed,59,1,1,2,0,1,91,9,9,10,9,8,9,1,strict,2.53
10381729,374,within an hour,92%,100%,0,2,1,Mattapan,Boston,Apartment,Private room,1,1,1,1,Real Bed,44,0,0,1,0,1,91,9,9,10,10,8,9,1,flexible,5.23
9826706,393,within a day,90%,88%,0,1,0,Mattapan,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,75,0,0,1,0,1,100,9,9,9,9,9,10,0,flexible,0.36
14086516,684,within an hour,89%,100%,0,3,1,Mattapan,Boston,House,Private room,2,1.5,1,2,Real Bed,65,0,0,1,40,1,100,10,10,10,10,10,10,1,strict,5.51
4483906,792,N/A,,,0,1,0,Mattapan,Mattapan,House,Private room,5,1,1,1,Real Bed,105,1,0,1,85,3,,,,,,,,0,moderate,
8761060,453,a few days or more,0%,100%,0,1,0,Mattapan,Boston,Apartment,Private room,3,1,1,3,Real Bed,100,0,0,1,50,1,,,,,,,,0,flexible,
6006328,888,within a day,80%,100%,0,2,1,Mattapan,Boston,Apartment,Entire home/apt,5,1,2,2,Real Bed,65,1,1,3,35,4,84,9,8,9,9,8,9,0,strict,1.76
8904546,445,within a few hours,100%,100%,0,2,0,Mattapan,Boston,House,Private room,2,1,1,1,Real Bed,95,0,0,2,0,2,,,,,,,,0,flexible,
12492474,259,within a few hours,100%,100%,0,2,1,Mattapan,Boston,House,Private room,1,1,1,1,Real Bed,45,0,0,1,40,14,100,10,10,10,10,9,10,0,moderate,1.01
8904297,445,within a few hours,100%,100%,0,2,0,Mattapan,Boston,House,Private room,4,1,1,2,Real Bed,115,0,0,2,10,2,80,9,9,9,9,7,8,0,flexible,2.59
2529318,1029,within a day,100%,100%,0,1,1,Mattapan,Boston,House,Entire home/apt,5,1.5,2,3,Real Bed,150,0,0,1,0,3,95,10,9,10,10,9,10,0,moderate,1.06
14686119,259,within a few hours,100%,100%,0,2,1,Mattapan,Boston,House,Private room,1,2.5,1,1,Real Bed,48,0,0,1,0,14,,,,,,,,1,flexible,
3839678,1368,within an hour,100%,100%,0,1,1,Mattapan,Milton,House,Private room,1,1,1,1,Real Bed,50,0,0,1,0,1,84,9,7,10,10,9,9,0,moderate,0.4
14242888,684,within an hour,89%,100%,0,3,1,Mattapan,Boston,House,Private room,2,2.5,1,1,Real Bed,50,0,0,1,40,1,96,10,10,10,10,9,10,1,strict,5
2278704,1072,within an hour,100%,100%,0,4,1,Mattapan,Boston,House,Private room,2,1,1,1,Real Bed,69,1,1,2,0,1,89,9,9,10,10,7,9,1,strict,2.79
14663819,133,within an hour,100%,100%,0,3,0,Mattapan,Boston,House,Private room,1,1,1,1,Real Bed,50,0,1,1,0,2,80,8,6,10,10,4,6,0,flexible,1
14664852,133,within an hour,100%,100%,0,3,0,Mattapan,Boston,House,Private room,1,1,1,1,Real Bed,45,0,1,1,0,1,,,,,,,,0,flexible,
9047646,437,N/A,,,0,1,0,Dorchester,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,100,0,0,1,0,1,,,,,,,,0,flexible,0.09
2515870,1032,within a few hours,75%,0%,0,1,1,Dorchester,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,0,0,1,0,1,94,10,9,10,10,9,9,0,flexible,2.92
12904318,369,within an hour,98%,88%,0,7,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,55,1,1,1,10,1,80,10,8,10,10,10,8,0,strict,1
7106162,754,within an hour,100%,97%,1,2,1,Dorchester,Boston,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,198,1,1,4,40,1,100,10,10,10,8,10,10,0,strict,0.08
10234895,369,within an hour,98%,88%,0,7,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,55,1,1,1,10,1,80,9,9,10,9,7,9,0,strict,0.63
177129,1991,within an hour,100%,100%,0,3,1,Dorchester,Boston,House,Private room,3,1.5,1,1,Real Bed,69,1,1,1,20,2,94,9,10,10,10,9,9,1,strict,2.14
3522237,910,within a day,60%,100%,0,1,0,Dorchester,Dorchester,House,Private room,2,1,1,1,Real Bed,45,0,1,1,20,7,90,8,10,10,10,8,10,0,flexible,0.19
14691657,133,within an hour,100%,100%,0,3,0,Dorchester,Boston,House,Entire home/apt,1,1,1,1,Real Bed,45,0,1,1,0,1,93,9,10,10,10,9,10,0,flexible,4
12971329,369,within an hour,98%,88%,0,7,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,55,1,1,1,7,1,100,10,8,10,10,10,10,0,strict,0.83
1510876,1252,within an hour,100%,100%,1,3,1,Dorchester,Dorchester,House,Private room,1,2.5,1,1,Real Bed,60,0,1,1,0,1,97,10,10,10,10,9,10,0,flexible,0.62
5729203,653,within a few hours,100%,100%,0,1,1,Dorchester,Boston,House,Private room,1,1,1,1,Real Bed,75,0,0,1,0,2,,,,,,,,0,flexible,
13565183,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,31,1,1,1,0,10,,,,,,,,0,moderate,
570493,1978,within a few hours,100%,77%,1,2,1,Dorchester,Boston,House,Private room,4,2.5,1,2,Real Bed,125,1,1,1,25,3,96,9,10,10,10,9,10,0,moderate,1.54
737519,1933,within a day,57%,67%,0,1,1,Dorchester,Boston,Apartment,Entire home/apt,2,1,2,2,Real Bed,120,1,1,1,0,5,100,10,9,10,10,9,8,0,strict,0.58
14092792,166,within an hour,100%,100%,0,2,1,Dorchester,Boston,Townhouse,Private room,2,1.5,1,1,Real Bed,59,0,0,1,0,2,97,10,9,10,10,9,10,0,flexible,4.62
6005290,629,within an hour,100%,100%,0,3,1,Dorchester,Boston,Townhouse,Private room,1,1,1,1,Real Bed,73,1,1,0,0,4,100,10,10,10,10,10,10,0,strict,0.08
7389719,535,within an hour,100%,95%,0,3,1,Dorchester,Dorchester,House,Private room,5,2,1,1,Real Bed,40,0,1,1,0,3,,,,,,,,0,moderate,
13928082,176,within a day,71%,100%,0,1,0,Dorchester,Boston,Apartment,Entire home/apt,2,1,2,2,Real Bed,120,1,1,1,0,5,,,,,,,,0,strict,
1391215,2433,within an hour,100%,100%,0,11,1,Dorchester,Dorchester,House,Private room,2,,1,1,Real Bed,50,1,1,1,15,2,87,9,9,9,9,8,9,1,moderate,2.97
2794782,1132,within a few hours,100%,100%,0,2,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,65,1,0,2,40,4,93,9,9,9,10,8,9,0,flexible,1.42
6763587,579,within an hour,100%,95%,0,3,1,Dorchester,Boston,House,Private room,1,1,1,2,Real Bed,65,0,1,1,20,1,80,9,8,10,10,9,8,0,strict,0.84
2764624,1346,within an hour,94%,99%,0,5,1,Dorchester,Boston,House,Private room,4,1.5,1,1,Real Bed,88,0,1,2,10,1,87,8,9,10,10,8,9,1,moderate,3.82
14928000,117,N/A,,,0,1,0,Dorchester,Dorchester,House,Private room,1,1,1,1,Real Bed,55,0,0,1,0,1,,,,,,,,0,flexible,
5891012,886,within a day,93%,46%,0,2,0,Dorchester,Boston,Apartment,Shared room,1,2,1,1,Couch,60,0,0,1,0,1,100,10,10,9,9,10,10,0,flexible,0.26
6160803,1024,within an hour,100%,99%,0,9,1,Dorchester,Boston,Apartment,Entire home/apt,10,2,5,7,Real Bed,225,1,1,2,25,1,93,10,10,10,10,9,9,0,strict,2.99
11410652,1457,within a few hours,90%,81%,0,2,1,Dorchester,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,250,0,1,1,0,2,100,10,10,10,10,10,10,0,moderate,0.21
77691,2433,within an hour,100%,100%,0,11,1,Dorchester,Boston,House,Private room,3,1.5,1,1,Real Bed,65,1,1,1,15,1,88,9,9,9,9,8,9,1,strict,2.89
6014737,724,within an hour,75%,100%,0,3,1,Dorchester,Boston,House,Private room,2,1,1,1,Real Bed,65,0,0,1,0,2,71,8,7,8,9,7,8,1,strict,0.96
179245,2433,within an hour,100%,100%,0,11,1,Dorchester,Boston,House,Private room,2,1.5,1,1,Real Bed,70,1,1,1,20,1,87,9,9,9,9,8,9,0,moderate,0.55
1732804,1192,within an hour,100%,90%,1,1,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,80,0,1,1,45,1,97,10,9,10,10,9,9,1,flexible,1.66
11376403,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,35,1,1,0,0,10,92,9,10,10,9,7,9,0,moderate,0.97
3788075,1346,within an hour,94%,99%,0,5,1,Dorchester,Boston,House,Private room,4,2,1,1,Real Bed,81,0,0,1,0,1,90,9,9,10,10,8,9,1,flexible,0.91
14682145,370,within a few hours,84%,89%,0,3,0,Dorchester,"Boston, Massachusetts, US",Apartment,Shared room,1,1,1,1,Real Bed,25,0,0,1,0,1,,,,,,,,0,flexible,
14747561,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,40,1,1,1,0,10,,,,,,,,1,moderate,
14826101,124,N/A,,,0,1,0,Dorchester,Boston,Apartment,Private room,3,1,1,2,Real Bed,100,0,1,2,60,1,,,,,,,,0,moderate,
8899828,629,within an hour,100%,100%,0,3,1,Dorchester,Boston,House,Private room,1,1,1,1,Real Bed,79,1,1,1,0,4,,,,,,,,0,flexible,
7356415,1978,within a few hours,100%,77%,1,2,1,Dorchester,Boston,House,Private room,6,2.5,1,4,Real Bed,325,1,1,6,50,2,87,9,9,9,9,9,9,0,strict,0.22
10764250,360,within an hour,100%,66%,0,2,0,Dorchester,Boston,House,Entire home/apt,6,1,3,3,Real Bed,84,0,1,1,50,2,93,9,10,10,10,8,9,0,moderate,0.53
7274342,541,within an hour,100%,100%,0,4,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,39,1,1,0,0,7,,,,,,,,0,flexible,
1179399,1326,within a few hours,100%,100%,0,2,1,Dorchester,Boston,Apartment,Private room,3,1,1,2,Real Bed,70,1,1,1,15,2,95,10,10,10,10,9,10,0,moderate,5.19
4177233,831,N/A,,,0,1,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,74,0,0,1,0,2,94,10,9,10,10,9,9,0,flexible,2.27
11992431,500,within a day,79%,82%,0,2,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,70,0,1,2,50,2,100,10,10,10,10,9,10,0,moderate,2.42
31796,2433,within an hour,100%,100%,0,11,1,Dorchester,Dorchester,House,Private room,4,2.5,1,2,Real Bed,65,1,1,1,15,1,87,9,9,9,9,8,9,1,strict,3.83
9352045,489,N/A,,,0,1,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,100,0,0,1,0,1,,,,,,,,1,strict,
179244,2433,within an hour,100%,100%,0,11,1,Dorchester,Boston,House,Private room,2,1.5,1,1,Real Bed,70,1,1,1,20,1,87,9,8,9,9,8,9,0,moderate,1.33
1128894,1346,within an hour,94%,99%,0,5,1,Dorchester,Boston,House,Private room,2,2,1,1,Real Bed,60,0,1,2,10,1,90,9,9,10,10,8,9,1,moderate,1.38
13565471,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,29,1,1,1,0,10,80,6,10,10,10,6,10,0,moderate,0.75
14056340,1747,within an hour,100%,100%,0,1,0,Dorchester,Boston,Apartment,Private room,2,1,1,2,Real Bed,90,1,1,1,20,1,60,10,8,10,10,10,8,0,moderate,1
13564762,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,31,1,1,1,0,10,100,10,10,10,10,9,10,0,moderate,1.76
9894686,1231,within a few hours,100%,100%,0,1,1,Dorchester,Boston,House,Private room,2,1,1,1,Real Bed,50,0,0,1,0,1,94,10,9,10,10,8,10,0,strict,7.36
1178371,1326,within a few hours,100%,100%,0,2,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,45,1,1,1,0,2,95,10,10,10,10,9,10,0,moderate,4.81
14809866,1641,within an hour,100%,73%,0,2,1,Dorchester,Boston,Condominium,Private room,2,1,1,1,Real Bed,59,0,0,1,10,1,,,,,,,,0,moderate,1
9239190,426,within a few hours,82%,56%,0,1,0,Dorchester,Boston,House,Private room,2,,1,,Real Bed,57,0,0,1,12,1,87,9,9,8,9,9,9,0,flexible,1.2
3193484,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,70,1,1,0,0,7,93,9,9,10,10,9,9,0,moderate,0.28
47521,2433,within an hour,100%,100%,0,11,1,Dorchester,Dorchester,House,Private room,3,2.5,1,3,Real Bed,55,1,1,1,15,1,88,9,9,9,9,8,9,1,strict,3.3
12593225,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,31,1,1,0,0,10,90,10,9,10,10,9,10,0,moderate,2
8518091,498,N/A,,,0,1,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,65,0,0,1,0,1,94,10,9,9,9,9,9,0,flexible,1.19
3389896,924,N/A,,,0,1,1,Dorchester,Boston,Apartment,Private room,2,2,1,2,Real Bed,59,1,1,2,75,1,75,9,8,9,10,9,9,0,flexible,0.32
3094942,959,N/A,,,0,1,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,70,0,0,1,0,2,90,10,10,10,10,10,10,0,flexible,0.39
13318312,423,N/A,,,0,1,0,Dorchester,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,49,0,0,1,0,1,,,,,,,,0,moderate,
8700820,1411,within an hour,100%,100%,0,2,1,Dorchester,Boston,House,Private room,1,1.5,1,1,Real Bed,51,1,1,1,10,1,94,10,10,10,10,8,9,0,flexible,0.64
1472520,1315,within an hour,100%,100%,1,7,1,Dorchester,Boston,House,Private room,3,1,1,2,Real Bed,83,1,1,1,17,1,96,10,10,10,10,9,10,1,flexible,6.23
1472481,1315,within an hour,100%,100%,1,7,1,Dorchester,Dorchester,House,Private room,3,2,1,2,Real Bed,75,1,1,1,16,1,96,10,10,10,10,10,10,1,flexible,6.34
1112067,1346,within an hour,94%,99%,0,5,1,Dorchester,Boston,House,Private room,2,2,1,1,Real Bed,73,0,1,1,10,1,87,8,8,9,9,8,9,1,moderate,3.17
5584915,1294,within a few hours,100%,0%,0,1,1,Dorchester,Dorchester,House,Entire home/apt,4,2,2,2,Real Bed,120,1,0,4,50,2,100,10,10,10,10,10,10,0,strict,0.15
14756184,789,within an hour,100%,100%,0,2,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,85,0,1,1,0,1,100,10,10,8,10,10,10,0,flexible,1
14710769,131,within a few hours,67%,100%,0,2,1,Dorchester,Boston,Apartment,Shared room,1,1,1,1,Real Bed,60,0,0,1,0,1,100,10,8,10,10,10,10,0,flexible,1
7927765,896,within an hour,100%,56%,0,22,0,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,105,0,1,1,20,3,80,10,7,10,10,9,9,0,moderate,0.6
5862806,930,within an hour,100%,100%,0,3,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,60,1,1,1,40,3,95,10,9,10,10,9,9,0,strict,2.15
8566407,830,within an hour,100%,100%,0,1,1,Dorchester,Boston,Condominium,Private room,2,1,1,1,Real Bed,115,1,1,1,0,2,98,10,10,10,10,9,10,0,flexible,3.9
13564281,541,within an hour,100%,100%,0,4,1,Dorchester,Boston,Apartment,Private room,1,0,1,1,Real Bed,60,1,0,1,30,7,,,,,,,,0,strict,
13007181,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Entire home/apt,4,1,4,4,Real Bed,115,1,1,1,0,10,,,,,,,,0,moderate,
14461747,864,within an hour,100%,100%,0,1,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,165,0,0,1,0,2,100,10,10,10,10,10,10,0,flexible,2
4879579,1442,within an hour,100%,94%,0,4,1,Dorchester,Dorchester,Apartment,Entire home/apt,9,1,3,5,Real Bed,264,1,1,6,10,1,100,10,10,10,10,10,10,0,strict,3.91
14219033,166,within an hour,100%,100%,0,2,1,Dorchester,Boston,Townhouse,Private room,2,1.5,1,1,Real Bed,59,0,0,1,0,2,100,10,10,10,9,9,9,0,flexible,2.43
5371051,685,within an hour,100%,100%,0,1,1,Dorchester,Boston,Apartment,Entire home/apt,6,1,3,4,Real Bed,110,1,1,1,25,1,92,9,10,10,9,8,9,0,moderate,2.58
1881180,2439,within a few hours,100%,89%,0,2,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,90,0,0,1,0,1,97,10,10,10,10,8,10,0,flexible,1.38
